  2.50000000E-01  2.16506351E-01  1.26861722E-03  4.49324829E-07  1.83826860E-05
  2.50000000E-01  2.40562612E-01  1.35921793E-03  5.43921514E-07  1.67377938E-05
  2.50000000E-01  2.64618873E-01  1.44182749E-03  5.55875728E-07  2.08105230E-07
  2.50000000E-01  2.88675135E-01  1.47875394E-03  4.85638669E-07  7.23386889E-07
  2.50000000E-01  3.12731396E-01  1.30755252E-03  5.06131660E-07  4.15412574E-05
  2.50000000E-01  3.36787657E-01  1.20902863E-03  4.24401391E-07  2.11759980E-06
  2.50000000E-01  3.60843918E-01  1.21976612E-03  4.58928485E-07  2.06525005E-06
  2.50000000E-01  3.84900179E-01  1.21915546E-03  4.27467748E-07  3.97203076E-06
  2.50000000E-01  4.08956441E-01  1.05437276E-03  3.60277421E-07  1.20731096E-06
  2.70833333E-01 -1.56365698E-01  1.00677792E-03  3.75698269E-07  3.34906139E-06
  2.70833333E-01 -1.32309437E-01  9.21011907E-04  4.32604786E-07  1.39091646E-05
  2.70833333E-01 -1.08253175E-01  1.13988252E-03  4.00135075E-07  8.27489889E-07
  2.70833333E-01 -8.41969143E-02  1.09569150E-03  4.57660342E-07  5.17724262E-06
  2.70833333E-01 -6.01406530E-02  1.10967679E-03  3.87236752E-07  1.30937547E-05
  2.70833333E-01 -3.60843918E-02  1.54113966E-03  7.26344219E-07  2.07111853E-06
  2.70833333E-01 -1.20281306E-02  1.24716521E-03  5.27892362E-07  1.49904936E-05
  2.70833333E-01  1.20281306E-02  1.62820320E-03  5.28883442E-07  5.98037478E-05
  2.70833333E-01  3.60843918E-02  1.27156273E-03  5.00207784E-07  1.75038261E-08
  2.70833333E-01  6.01406530E-02  1.47520370E-03  5.25674340E-07  1.59853713E-05
  2.70833333E-01  8.41969143E-02  1.16343885E-03  4.80430406E-07  2.51743564E-06
  2.70833333E-01  1.08253175E-01  1.04959938E-03  4.14496866E-07  4.60119552E-07
  2.70833333E-01  1.32309437E-01  9.68152029E-04  4.11007744E-07  1.63330231E-06
  2.70833333E-01  1.56365698E-01  9.66048098E-04  4.68330648E-07  6.62549148E-07
  2.70833333E-01  1.80421959E-01  1.30061028E-03  4.48253629E-07  6.75585813E-06
  2.70833333E-01  2.04478220E-01  1.23427987E-03  5.96057798E-07  3.31780437E-06
  2.70833333E-01  2.28534482E-01  1.09657323E-03  4.04636259E-07  3.58825273E-05
  2.70833333E-01  2.52590743E-01  1.11165190E-03  3.85956905E-07  2.04833090E-06
  2.70833333E-01  2.76647004E-01  1.28125528E-03  4.64174768E-07  1.04276930E-05
  2.70833333E-01  3.00703265E-01  1.27929323E-03  5.23097934E-07  7.07680417E-07
  2.70833333E-01  3.24759526E-01  1.15909474E-03  4.86221833E-07  6.45334955E-07
  2.70833333E-01  3.48815788E-01  1.26788926E-03  4.96740147E-07  1.21765867E-05
  2.70833333E-01  3.72872049E-01  1.12398251E-03  3.78297221E-07  1.10460763E-08
  2.70833333E-01  3.96928310E-01  1.07814910E-03  3.95896442E-07  1.25294163E-06
  2.91666667E-01 -1.68393829E-01  9.76600267E-04  4.56963546E-07  4.24852608E-06
  2.91666667E-01 -1.44337567E-01  9.99955570E-04  3.63589334E-07  4.65872645E-06
  2.91666667E-01 -1.20281306E-01  1.05798667E-03  3.98712398E-07  4.59151486E-05
  2.91666667E-01 -9.62250449E-02  1.26970005E-03  5.28891824E-07  2.94104493E-06
  2.91666667E-01 -7.21687836E-02  1.24170992E-03  4.39189164E-07  3.12599902E-07
  2.91666667E-01 -4.81125224E-02  1.20516392E-03  4.19948139E-07  2.00559392E-05
  2.91666667E-01 -2.40562612E-02  1.53477984E-03  6.88113153E-07  9.78499261E-07
  2.91666667E-01 -2.77555756E-17  2.02253470E-03  5.83449156E-07  3.75683056E-06
  2.91666667E-01  2.40562612E-02  1.57048403E-03  6.55506711E-07  3.80345194E-07
  2.91666667E-01  4.81125224E-02  1.41522794E-03  4.56138210E-07  2.47430816E-05
  2.91666667E-01  7.21687836E-02  9.63520238E-04  3.86108287E-07  4.15861132E-06
  2.91666667E-01  9.62250449E-02  1.49440110E-03  7.04764926E-07  3.54756245E-06
  2.91666667E-01  1.20281306E-01  8.88967771E-04  4.41296426E-07  1.01575220E-06
  2.91666667E-01  1.44337567E-01  9.72273986E-04  4.10621488E-07  4.87571856E-06
  2.91666667E-01  1.68393829E-01  1.01088181E-03  3.82862450E-07  1.16614289E-06
  2.91666667E-01  1.92450090E-01  1.06245743E-03  4.90775632E-07  4.22197682E-07
  2.91666667E-01  2.16506351E-01  9.10499188E-04  3.80037752E-07  1.35772247E-05
  2.91666667E-01  2.40562612E-01  1.00402667E-03  4.01620295E-07  1.66792646E-06
  2.91666667E-01  2.64618873E-01  1.04325448E-03  4.26135799E-07  1.34872962E-06
  2.91666667E-01  2.88675135E-01  1.22629098E-03  5.18891903E-07  2.16623377E-08
  2.91666667E-01  3.12731396E-01  1.17291042E-03  5.20219540E-07  3.21991381E-06
  2.91666667E-01  3.36787657E-01  1.07730875E-03  4.06065905E-07  1.18969545E-10
  2.91666667E-01  3.60843918E-01  1.09645870E-03  5.34339742E-07  2.51828857E-07
  2.91666667E-01  3.84900179E-01  1.11996761E-03  3.71583576E-07  2.89508454E-06
  3.12500000E-01 -1.80421959E-01  9.08725759E-04  4.85467058E-07  6.18451616E-07
  3.12500000E-01 -1.56365698E-01  1.00617793E-03  5.14048786E-07  7.39646958E-07
  3.12500000E-01 -1.32309437E-01  1.01051138E-03  5.11576407E-07  1.45084392E-06
  3.12500000E-01 -1.08253175E-01  1.25679212E-03  5.34180737E-07  1.33275820E-05
  3.12500000E-01 -8.41969143E-02  1.30161925E-03  4.77891151E-07  2.24046891E-05
  3.12500000E-01 -6.01406530E-02  1.49026893E-03  5.54471257E-07  3.75366936E-06
  3.12500000E-01 -3.60843918E-02  1.61031241E-03  5.26075772E-07  1.84562858E-05
  3.12500000E-01 -1.20281306E-02  2.09861499E-03  6.86962240E-07  6.87603093E-07
  3.12500000E-01  1.20281306E-02  1.92557890E-03  8.00915381E-07  6.17280286E-08
  3.12500000E-01  3.60843918E-02  1.36512305E-03  4.58843994E-07  1.39854750E-07
  3.12500000E-01  6.01406530E-02  1.20005384E-03  5.46473350E-07  4.89917657E-08
  3.12500000E-01  8.41969143E-02  1.19147056E-03  4.09558615E-07  5.74905252E-06
  3.12500000E-01  1.08253175E-01  1.09384859E-03  4.10115899E-07  7.62752511E-07
  3.12500000E-01  1.32309437E-01  1.18976573E-03  4.55440074E-07  3.16245881E-06
  3.12500000E-01  1.56365698E-01  1.12995836E-03  3.87920418E-07  2.16520092E-07
  3.12500000E-01  1.80421959E-01  1.03325968E-03  4.04427682E-07  5.06076278E-06
  3.12500000E-01  2.04478220E-01  1.02357290E-03  3.82736389E-07  1.56584634E-09
  3.12500000E-01  2.28534482E-01  9.19240391E-04  3.84513188E-07  2.55997210E-05
  3.12500000E-01  2.52590743E-01  1.17230740E-03  4.40836882E-07  5.05235100E-06
  3.12500000E-01  2.76647004E-01  1.18716508E-03  4.36881093E-07  4.46614620E-06
  3.12500000E-01  3.00703265E-01  1.44516894E-03  4.55217271E-07  1.49406834E-05
  3.12500000E-01  3.24759526E-01  1.31025250E-03  4.74225553E-07  1.24613544E-06
  3.12500000E-01  3.48815788E-01  1.00401886E-03  4.00440946E-07  1.38686964E-05
  3.12500000E-01  3.72872049E-01  9.43941958E-04  3.81521032E-07  4.18235621E-05
  3.33333333E-01 -1.92450090E-01  8.50325577E-04  3.54912716E-07  2.72659213E-06
  3.33333333E-01 -1.68393829E-01  8.88228620E-04  3.73803563E-07  1.75141480E-06
  3.33333333E-01 -1.44337567E-01  1.03151113E-03  3.93071404E-07  6.03357406E-07
  3.33333333E-01 -1.20281306E-01  1.28143120E-03  4.30321076E-07  7.39051693E-07
  3.33333333E-01 -9.62250449E-02  1.15834550E-03  4.14682491E-07  2.49434241E-07
  3.33333333E-01 -7.21687836E-02  1.55028596E-03  5.08720240E-07  5.91351252E-07
  3.33333333E-01 -4.81125224E-02  1.57714239E-03  6.20183810E-07  4.75017931E-06
  3.33333333E-01 -2.40562612E-02  1.66268211E-03  7.60799164E-07  2.41966396E-07
  3.33333333E-01 -5.55111512E-17  1.90427108E-03  5.45637884E-07  1.73090117E-05
  3.33333333E-01  2.40562612E-02  2.03044766E-03  6.08790824E-07  5.61126470E-06
  3.33333333E-01  4.81125224E-02  1.58957041E-03  4.97647066E-07  2.76731055E-06
  3.33333333E-01  7.21687836E-02  1.08874680E-03  4.79783409E-07  3.33282346E-07
  3.33333333E-01  9.62250449E-02  1.19697290E-03  4.36716864E-07  1.94907754E-05
  3.33333333E-01  1.20281306E-01  1.05566721E-03  3.77040351E-07  5.59604481E-07
  3.33333333E-01  1.44337567E-01  9.77361940E-04  3.80387299E-07  6.74953344E-09
  3.33333333E-01  1.68393829E-01  9.86136529E-04  3.54427901E-07  1.69744993E-08
  3.33333333E-01  1.92450090E-01  9.41082456E-04  3.45380683E-07  6.04030812E-06
  3.33333333E-01  2.16506351E-01  1.01198679E-03  3.79493790E-07  3.15422376E-08
  3.33333333E-01  2.40562612E-01  8.76186998E-04  3.31843132E-07  6.62621675E-06
  3.33333333E-01  2.64618873E-01  1.22507575E-03  4.89307413E-07  1.55892668E-06
  3.33333333E-01  2.88675135E-01  9.99549089E-04  3.80226724E-07  3.87701179E-06
  3.33333333E-01  3.12731396E-01  1.15891154E-03  5.04051906E-07  9.44237587E-07
  3.33333333E-01  3.36787657E-01  1.08097456E-03  3.74784455E-07  2.51296483E-05
  3.33333333E-01  3.60843918E-01  8.20809776E-04  4.07587575E-07  7.14213745E-06
  3.54166667E-01 -2.04478220E-01  9.11971800E-04  3.76303415E-07  8.42672317E-06
  3.54166667E-01 -1.80421959E-01  1.03950478E-03  3.66852918E-07  3.70767483E-06
  3.54166667E-01 -1.56365698E-01  1.05284590E-03  3.54623282E-07  3.73802806E-06
  3.54166667E-01 -1.32309437E-01  8.58484924E-04  4.17118383E-07  1.46537566E-06
  3.54166667E-01 -1.08253175E-01  1.19978680E-03  4.35609108E-07  7.97186598E-06
  3.54166667E-01 -8.41969143E-02  1.40115335E-03  7.21951127E-07  1.78734720E-05
  3.54166667E-01 -6.01406530E-02  1.55287020E-03  5.77326145E-07  2.99730510E-05
  3.54166667E-01 -3.60843918E-02  1.45905485E-03  4.60768668E-07  1.96250116E-08
  3.54166667E-01 -1.20281306E-02  1.69359888E-03  5.87390009E-07  1.93929417E-05
  3.54166667E-01  1.20281306E-02  1.48278497E-03  5.56078875E-07  2.03653036E-06
  3.54166667E-01  3.60843918E-02  1.90155283E-03  8.45596551E-07  4.57042585E-06
  3.54166667E-01  6.01406530E-02  1.32688195E-03  6.10047983E-07  7.90097980E-06
  3.54166667E-01  8.41969143E-02  1.41976064E-03  4.57975791E-07  1.81503568E-06
  3.54166667E-01  1.08253175E-01  1.24044653E-03  4.21427498E-07  8.38768037E-06
  3.54166667E-01  1.32309437E-01  1.06184122E-03  5.23239260E-07  4.91090853E-06
  3.54166667E-01  1.56365698E-01  1.00567471E-03  3.65859276E-07  1.31597349E-05
  3.54166667E-01  1.80421959E-01  1.01197677E-03  4.09284304E-07  7.63366498E-06
  3.54166667E-01  2.04478220E-01  9.13822158E-04  3.20931695E-07  9.86903536E-08
  3.54166667E-01  2.28534482E-01  9.80689425E-04  3.99562852E-07  2.35086223E-06
  3.54166667E-01  2.52590743E-01  1.08333149E-03  3.77469472E-07  6.02633822E-07
  3.54166667E-01  2.76647004E-01  1.12855889E-03  4.05184136E-07  2.00228592E-05
  3.54166667E-01  3.00703265E-01  1.13114092E-03  4.13132479E-07  1.12741950E-05
  3.54166667E-01  3.24759526E-01  9.80570615E-04  3.66411306E-07  4.73974559E-06
  3.54166667E-01  3.48815788E-01  8.42776890E-04  3.64083615E-07  7.59222357E-06
  3.75000000E-01 -2.16506351E-01  9.64232762E-04  4.64641461E-07  7.77317562E-10
  3.75000000E-01 -1.92450090E-01  9.76791878E-04  3.58815835E-07  7.40870213E-06
  3.75000000E-01 -1.68393829E-01  9.88383644E-04  4.14058671E-07  2.73339315E-08
  3.75000000E-01 -1.44337567E-01  1.07662776E-03  4.11066248E-07  6.22391732E-08
  3.75000000E-01 -1.20281306E-01  1.14792589E-03  5.72325117E-07  3.85798161E-09
  3.75000000E-01 -9.62250449E-02  1.17034220E-03  4.66841458E-07  9.72862316E-07
  3.75000000E-01 -7.21687836E-02  1.63015960E-03  8.45287734E-07  1.03752569E-05
  3.75000000E-01 -4.81125224E-02  1.41647000E-03  4.97362351E-07  3.36124318E-06
  3.75000000E-01 -2.40562612E-02  1.88539965E-03  5.85668685E-07  2.54192773E-05
  3.75000000E-01 -2.77555756E-17  1.35468077E-03  5.08357251E-07  6.67576537E-07
  3.75000000E-01  2.40562612E-02  1.47843790E-03  5.68054711E-07  2.77192826E-06
  3.75000000E-01  4.81125224E-02  1.49461822E-03  5.79151897E-07  2.03532645E-06
  3.75000000E-01  7.21687836E-02  1.55345556E-03  4.88802095E-07  2.67449402E-05
  3.75000000E-01  9.62250449E-02  1.15548950E-03  4.25352507E-07  2.87703804E-06
  3.75000000E-01  1.20281306E-01  1.13940859E-03  4.05601806E-07  8.72339930E-07
  3.75000000E-01  1.44337567E-01  1.07877283E-03  4.83396250E-07  1.42253990E-05
  3.75000000E-01  1.68393829E-01  1.17125905E-03  3.80018704E-07  1.00450134E-05
  3.75000000E-01  1.92450090E-01  1.01371835E-03  3.45536127E-07  1.00540978E-06
  3.75000000E-01  2.16506351E-01  1.07695319E-03  3.37607257E-07  3.13615252E-06
  3.75000000E-01  2.40562612E-01  9.49838310E-04  3.37520498E-07  7.76665464E-06
  3.75000000E-01  2.64618873E-01  1.12281413E-03  3.84174412E-07  3.48217290E-06
  3.75000000E-01  2.88675135E-01  1.07949077E-03  4.08153965E-07  9.88775876E-06
  3.75000000E-01  3.12731396E-01  1.12338456E-03  4.39067797E-07  5.53580711E-06
  3.75000000E-01  3.36787657E-01  1.04447800E-03  3.33966172E-07  4.09183820E-06
  3.95833333E-01 -2.28534482E-01  1.15821390E-03  3.76294901E-07  1.31320299E-06
  3.95833333E-01 -2.04478220E-01  1.09528445E-03  3.94009222E-07  5.37558771E-06
  3.95833333E-01 -1.80421959E-01  1.04976683E-03  3.62827985E-07  1.09937179E-06
  3.95833333E-01 -1.56365698E-01  1.03215318E-03  4.18894548E-07  1.59799986E-05
  3.95833333E-01 -1.32309437E-01  1.29572433E-03  4.23051095E-07  4.41981735E-06
  3.95833333E-01 -1.08253175E-01  1.27803599E-03  4.60233220E-07  1.40704471E-05
  3.95833333E-01 -8.41969143E-02  1.29269077E-03  5.41935254E-07  1.10657049E-05
  3.95833333E-01 -6.01406530E-02  1.38408339E-03  5.66921841E-07  4.76044564E-08
  3.95833333E-01 -3.60843918E-02  1.46463228E-03  4.85650232E-07  6.61142981E-06
  3.95833333E-01 -1.20281306E-02  1.42027936E-03  4.50462361E-07  1.24669511E-06
  3.95833333E-01  1.20281306E-02  1.39675471E-03  4.93234568E-07  5.81051890E-07
  3.95833333E-01  3.60843918E-02  1.17375403E-03  4.42268836E-07  1.69144160E-05
  3.95833333E-01  6.01406530E-02  1.15757123E-03  4.42514657E-07  2.87972919E-06
  3.95833333E-01  8.41969143E-02  1.32783300E-03  4.88854431E-07  1.36535729E-05
  3.95833333E-01  1.08253175E-01  1.68219606E-03  5.61340656E-07  3.56823649E-05
  3.95833333E-01  1.32309437E-01  1.15502444E-03  4.33328467E-07  6.94976894E-06
  3.95833333E-01  1.56365698E-01  1.18217225E-03  4.44490664E-07  9.56142806E-08
  3.95833333E-01  1.80421959E-01  9.70722139E-04  4.12177726E-07  2.14769343E-06
  3.95833333E-01  2.04478220E-01  1.04665324E-03  3.62404535E-07  7.65620285E-06
  3.95833333E-01  2.28534482E-01  9.35536166E-04  3.81479835E-07  4.85934524E-09
  3.95833333E-01  2.52590743E-01  1.07935460E-03  3.67999062E-07  4.27905164E-08
  3.95833333E-01  2.76647004E-01  8.57873090E-04  3.11131016E-07  2.44217188E-06
  3.95833333E-01  3.00703265E-01  1.14593345E-03  3.88042474E-07  7.88267976E-06
  3.95833333E-01  3.24759526E-01  1.12756224E-03  3.52552818E-07  5.16695816E-06
  4.16666667E-01 -2.40562612E-01  1.22370240E-03  3.82981658E-07  3.60961355E-06
  4.16666667E-01 -2.16506351E-01  1.09873553E-03  3.59623455E-07  6.20362076E-08
  4.16666667E-01 -1.92450090E-01  1.51454422E-03  4.34601409E-07  8.51414198E-06
  4.16666667E-01 -1.68393829E-01  1.00895005E-03  4.12558059E-07  9.90466377E-06
  4.16666667E-01 -1.44337567E-01  1.07959705E-03  3.83801235E-07  1.39358099E-06
  4.16666667E-01 -1.20281306E-01  1.02799719E-03  3.78562384E-07  3.69637072E-05
  4.16666667E-01 -9.62250449E-02  1.20827934E-03  4.92557254E-07  4.21151190E-06
  4.16666667E-01 -7.21687836E-02  1.33347689E-03  5.93463148E-07  2.19766893E-05
  4.16666667E-01 -4.81125224E-02  1.12412678E-03  4.67850472E-07  3.65312160E-06
  4.16666667E-01 -2.40562612E-02  1.32031690E-03  4.72383201E-07  1.67739342E-07
  4.16666667E-01 -2.77555756E-17  1.13459432E-03  3.92932024E-07  8.00648478E-06
  4.16666667E-01  2.40562612E-02  1.17863702E-03  4.31293690E-07  1.43604757E-05
  4.16666667E-01  4.81125224E-02  1.26959465E-03  4.48981865E-07  4.20782038E-06
  4.16666667E-01  7.21687836E-02  1.33751716E-03  5.44393280E-07  2.09372380E-06
  4.16666667E-01  9.62250449E-02  1.09098708E-03  3.91345835E-07  8.99748527E-07
  4.16666667E-01  1.20281306E-01  1.09189383E-03  3.94377673E-07  7.79349183E-07
  4.16666667E-01  1.44337567E-01  1.02545090E-03  4.03090663E-07  3.52679985E-07
  4.16666667E-01  1.68393829E-01  9.36628999E-04  3.96892950E-07  1.46893964E-06
  4.16666667E-01  1.92450090E-01  1.10441588E-03  3.99518351E-07  1.12132973E-06
  4.16666667E-01  2.16506351E-01  1.30179129E-03  3.74544436E-07  2.73595601E-07
  4.16666667E-01  2.40562612E-01  1.08115197E-03  3.45828721E-07  1.60998412E-08
  4.16666667E-01  2.64618873E-01  1.21024998E-03  3.77034184E-07  4.17873895E-06
  4.16666667E-01  2.88675135E-01  1.27825408E-03  3.77894257E-07  6.60701338E-07
  4.16666667E-01  3.12731396E-01  1.12732917E-03  3.54696029E-07  6.94951687E-06
  4.37500000E-01 -2.52590743E-01  1.24524808E-03  3.59396283E-07  1.07619209E-05
  4.37500000E-01 -2.28534482E-01  1.03125288E-03  3.94836132E-07  9.30256105E-08
  4.37500000E-01 -2.04478220E-01  1.10143717E-03  3.79676520E-07  7.23483020E-06
  4.37500000E-01 -1.80421959E-01  9.35170366E-04  3.86005930E-07  1.49412305E-06
  4.37500000E-01 -1.56365698E-01  1.26778806E-03  4.22682853E-07  2.59268948E-06
  4.37500000E-01 -1.32309437E-01  1.11721436E-03  3.97909250E-07  8.53673314E-06
  4.37500000E-01 -1.08253175E-01  1.01604607E-03  3.97190704E-07  9.37087943E-06
  4.37500000E-01 -8.41969143E-02  1.23393679E-03  5.59930207E-07  2.77097391E-06
  4.37500000E-01 -6.01406530E-02  1.05021174E-03  4.91299210E-07  6.31763119E-07
  4.37500000E-01 -3.60843918E-02  1.07564609E-03  4.04576333E-07  8.22085721E-06
  4.37500000E-01 -1.20281306E-02  1.18356430E-03  4.56645058E-07  1.22886383E-05
  4.37500000E-01  1.20281306E-02  1.04621636E-03  5.83883420E-07  1.18567798E-05
  4.37500000E-01  3.60843918E-02  1.10509032E-03  4.13624581E-07  1.14149106E-06
  4.37500000E-01  6.01406530E-02  1.28053743E-03  4.60360929E-07  7.51221004E-06
  4.37500000E-01  8.41969143E-02  1.13862531E-03  4.25167634E-07  2.73289327E-07
  4.37500000E-01  1.08253175E-01  9.22969192E-04  3.51479600E-07  6.31039714E-08
  4.37500000E-01  1.32309437E-01  1.05371807E-03  5.36903167E-07  3.93656002E-07
  4.37500000E-01  1.56365698E-01  1.18751259E-03  4.56994434E-07  6.75510200E-06
  4.37500000E-01  1.80421959E-01  1.39619981E-03  4.42816899E-07  4.56161115E-07
  4.37500000E-01  2.04478220E-01  1.05324622E-03  3.43884078E-07  7.56313469E-06
  4.37500000E-01  2.28534482E-01  1.19071490E-03  3.69461623E-07  3.22287019E-05
  4.37500000E-01  2.52590743E-01  1.10614839E-03  3.70355330E-07  2.93710435E-07
  4.37500000E-01  2.76647004E-01  1.27212192E-03  3.79401516E-07  9.77611888E-07
  4.37500000E-01  3.00703265E-01  1.22527139E-03  3.87449251E-07  5.93380963E-06
  4.58333333E-01 -2.64618873E-01  1.36177209E-03  3.87179158E-07  3.30441276E-06
  4.58333333E-01 -2.40562612E-01  1.45930349E-03  4.05092897E-07  1.54466929E-06
  4.58333333E-01 -2.16506351E-01  1.20618383E-03  3.73770615E-07  7.90012191E-07
  4.58333333E-01 -1.92450090E-01  8.87367220E-04  3.68468172E-07  2.36405625E-06
  4.58333333E-01 -1.68393829E-01  1.02411165E-03  3.69680434E-07  6.40352667E-06
  4.58333333E-01 -1.44337567E-01  9.48130588E-04  4.68509999E-07  3.60025373E-05
  4.58333333E-01 -1.20281306E-01  1.02433043E-03  3.76275923E-07  3.09019918E-06
  4.58333333E-01 -9.62250449E-02  9.44126853E-04  3.74249222E-07  2.09376269E-07
  4.58333333E-01 -7.21687836E-02  9.02058873E-04  4.05514602E-07  8.87069799E-06
  4.58333333E-01 -4.81125224E-02  9.83756104E-04  3.67246437E-07  7.16364687E-07
  4.58333333E-01 -2.40562612E-02  9.54913588E-04  3.96548168E-07  8.32731646E-06
  4.58333333E-01 -5.55111512E-17  1.19570884E-03  5.13559738E-07  1.97977021E-06
  4.58333333E-01  2.40562612E-02  1.06484590E-03  5.81370241E-07  2.37465249E-05
  4.58333333E-01  4.81125224E-02  8.93045721E-04  3.52017225E-07  4.59773747E-06
  4.58333333E-01  7.21687836E-02  1.07431378E-03  4.30450213E-07  2.29915621E-06
  4.58333333E-01  9.62250449E-02  1.07889140E-03  4.04329370E-07  9.29398602E-06
  4.58333333E-01  1.20281306E-01  1.01040847E-03  4.18221953E-07  2.92563579E-06
  4.58333333E-01  1.44337567E-01  9.61197105E-04  3.87060189E-07  8.22457359E-09
  4.58333333E-01  1.68393829E-01  1.30660586E-03  4.73918841E-07  4.55034459E-06
  4.58333333E-01  1.92450090E-01  1.41246294E-03  4.28164509E-07  2.92127157E-05
  4.58333333E-01  2.16506351E-01  1.41969760E-03  4.73977880E-07  1.22365780E-05
  4.58333333E-01  2.40562612E-01  1.36734484E-03  3.92166749E-07  2.08069039E-06
  4.58333333E-01  2.64618873E-01  1.21651781E-03  3.54405854E-07  1.48528418E-05
  4.58333333E-01  2.88675135E-01  1.43153237E-03  4.88402837E-07  1.90622844E-05
  4.79166667E-01 -2.76647004E-01  1.64445885E-03  6.26934751E-07  5.47967695E-06
  4.79166667E-01 -2.52590743E-01  1.46699756E-03  4.62608532E-07  4.03288393E-06
  4.79166667E-01 -2.28534482E-01  1.31776690E-03  3.74350236E-07  1.60264226E-06
  4.79166667E-01 -2.04478220E-01  1.22155924E-03  4.01266493E-07  1.43493886E-05
  4.79166667E-01 -1.80421959E-01  1.00504880E-03  3.63637406E-07  1.12788233E-08
  4.79166667E-01 -1.56365698E-01  1.01525513E-03  3.41335600E-07  3.54961803E-06
  4.79166667E-01 -1.32309437E-01  1.14789627E-03  3.62984281E-07  1.08791536E-05
  4.79166667E-01 -1.08253175E-01  1.03979170E-03  4.31041527E-07  5.90769318E-06
  4.79166667E-01 -8.41969143E-02  8.49176754E-04  3.97276367E-07  1.06497860E-05
  4.79166667E-01 -6.01406530E-02  1.02578888E-03  3.70662144E-07  5.45037000E-07
  4.79166667E-01 -3.60843918E-02  9.14834953E-04  3.52186091E-07  1.79162246E-08
  4.79166667E-01 -1.20281306E-02  9.32602076E-04  3.35411335E-07  3.59947078E-07
  4.79166667E-01  1.20281306E-02  9.00939010E-04  3.92447805E-07  1.80385370E-05
  4.79166667E-01  3.60843918E-02  8.33828244E-04  4.05024366E-07  1.94984966E-06
  4.79166667E-01  6.01406530E-02  1.05910355E-03  4.12908128E-07  2.06742217E-05
  4.79166667E-01  8.41969143E-02  7.36303735E-04  3.43590188E-07  1.16208360E-06
  4.79166667E-01  1.08253175E-01  9.91952376E-04  4.13501741E-07  9.38702543E-06
  4.79166667E-01  1.32309437E-01  1.07521457E-03  3.57466821E-07  2.65160553E-05
  4.79166667E-01  1.56365698E-01  9.79689837E-04  4.11849183E-07  2.95617116E-07
  4.79166667E-01  1.80421959E-01  9.33200208E-04  3.43751780E-07  8.59147620E-06
  4.79166667E-01  2.04478220E-01  9.35736728E-04  3.77644847E-07  5.46692623E-06
  4.79166667E-01  2.28534482E-01  1.27599046E-03  3.80126370E-07  3.07091495E-06
  4.79166667E-01  2.52590743E-01  1.64027010E-03  4.49000092E-07  1.59242026E-06
  4.79166667E-01  2.76647004E-01  1.41353865E-03  5.09912350E-07  1.02574865E-05
